#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","245","2203413528576","11694080","3362816","12288","c:\windows\system32\svchost.exe","Microsoft Corporation","3.625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3284","Microsoft.Win32.SafeHandles.SafeProcessHandle","245","8800",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12288","12288","3362816","3362816","117072","117072","4538368","4538368","16678912","16678912","109162496","2203427385344","True","Normal","3362816","3362816","00:00:01.1718750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:22",,"System.Diagnostics.ProcessThreadCollection","00:00:03.6250000","00:00:02.4531250","95305728","2203413528576","False",,,,"11694080","11694080",,
"svchost","0","361","2203438772224","15306752","5271552","21600","c:\windows\system32\svchost.exe","Microsoft Corporation","0.359375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3828","Microsoft.Win32.SafeHandles.SafeProcessHandle","361","8868",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21600","21600","5271552","5271552","164440","164440","5976064","5976064","17555456","17555456","127385600","2203445608448","True","Normal","5271552","5271552","00:00:00.1718750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:22",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3593750","00:00:00.1875000","120549376","2203438772224","False",,,,"15306752","15306752",,
"svchost","0","196","2203417792512","6762496","4362240","10672","c:\windows\system32\svchost.exe","Microsoft Corporation","0.546875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3144","Microsoft.Win32.SafeHandles.SafeProcessHandle","196","9676",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10672","10672","4362240","4362240","83496","83496","7581696","7581696","11280384","11280384","138534912","2203456757760","True","Normal","4362240","4362240","00:00:00.3906250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:24",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5468750","00:00:00.1562500","99569664","2203417792512","False",,,,"6762496","6762496",,
"svchost","0","267","2203413385216","13164544","3776512","13976","c:\windows\system32\svchost.exe","Microsoft Corporation","0.84375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4248","Microsoft.Win32.SafeHandles.SafeProcessHandle","267","10264",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13976","13976","3776512","3776512","115392","115392","5484544","5484544","21450752","21450752","123817984","2203442040832","True","Normal","3776512","3776512","00:00:00.4843750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:26",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8437500","00:00:00.3593750","95162368","2203413385216","False",,,,"13164544","13164544",,
"svchost","0","142","2203403022336","10244096","2011136","9760","c:\windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4264","Microsoft.Win32.SafeHandles.SafeProcessHandle","142","10412",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9760","9760","2011136","2011136","84296","84296","2465792","2465792","11157504","11157504","86499328","2203404722176","True","Normal","2011136","2011136","00:00:00.0312500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","03/03/2019 01:40:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","84799488","2203403022336","False",,,,"10244096","10244096",,
"svchost","0","410","2203455623168","14323712","5226496","19912","c:\windows\system32\svchost.exe","Microsoft Corporation","11.484375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4140","Microsoft.Win32.SafeHandles.SafeProcessHandle","410","10732",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19912","19912","5226496","5226496","147264","147264","8183808","8183808","18669568","18669568","140546048","2203458768896","True","Normal","5226496","5226496","00:00:03.5000000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:28",,"System.Diagnostics.ProcessThreadCollection","00:00:11.4843750","00:00:07.9843750","137400320","2203455623168","False",,,,"14323712","14323712",,
"svchost","0","184","2203551256576","8327168","6586368","15360","c:\windows\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5064","Microsoft.Win32.SafeHandles.SafeProcessHandle","184","10812",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15360","15360","6586368","6586368","97000","97000","6901760","6901760","10575872","10575872","237228032","2203555450880","True","Normal","6586368","6586368","00:00:00.0156250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","03/03/2019 03:07:08",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","233033728","2203551256576","False",,,,"8327168","8327168",,
"svchost","0","929","2203721121792","50720768","32714752","88528","c:\windows\system32\svchost.exe","Microsoft Corporation","127.40625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4644","Microsoft.Win32.SafeHandles.SafeProcessHandle","929","10832",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","88528","88528","32714752","32714752","398400","398400","71426048","71426048","103411712","103411712","-1606602752","2206006587392","True","Normal","32714752","32714752","00:01:07.0937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:28",,"System.Diagnostics.ProcessThreadCollection","00:02:07.4062500","00:01:00.3125000","402898944","2203721121792","False",,,,"50720768","50720768",,
"svchost","0","239","2203468394496","9986048","3481600","15360","c:\windows\system32\svchost.exe","Microsoft Corporation","6.625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2004","Microsoft.Win32.SafeHandles.SafeProcessHandle","239","11584",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15360","15360","3481600","3481600","166792","166792","50106368","50106368","57491456","57491456","170074112","2203488296960","True","Normal","3481600","3481600","00:00:05.3906250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:30",,"System.Diagnostics.ProcessThreadCollection","00:00:06.6250000","00:00:01.2343750","150171648","2203468394496","False",,,,"9986048","9986048",,
"svchost","2","510","2203533029376","81444864","9109504","24168","c:\windows\system32\svchost.exe","Microsoft Corporation","3.5","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3520","Microsoft.Win32.SafeHandles.SafeProcessHandle","510","12200",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24168","24168","9109504","9109504","356872","356872","10776576","10776576","82825216","82825216","242749440","2203560972288","True","Normal","9109504","9109504","00:00:01.4531250","svchost","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:09",,"System.Diagnostics.ProcessThreadCollection","00:00:03.5000000","00:00:02.0468750","214806528","2203533029376","False",,,,"81444864","81444864",,
"svchost","0","114","2203390541824","8024064","3026944","7200",,,"0.03125",,,,,"Process","8",,,,,,"114","12712",".","0","",,,,,"7200","7200","3026944","3026944","68616","68616","3219456","3219456","8130560","8130560","75374592","2203393597440",,,"3026944","3026944","00:00:00","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","03/03/2019 19:44:01",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0312500","72318976","2203390541824","False",,,,"8024064","8024064",,
"svchost","0","125","2203388948480","5160960","1474560","7608","c:\windows\system32\svchost.exe","Microsoft Corporation","0.140625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3136","Microsoft.Win32.SafeHandles.SafeProcessHandle","125","13588",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7608","7608","1474560","1474560","63432","63432","1609728","1609728","6307840","6307840","75743232","2203393966080","True","Normal","1474560","1474560","00:00:00.1250000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:10:03",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1406250","00:00:00.0156250","70725632","2203388948480","False",,,,"5160960","5160960",,
"svchost","0","212","2203430039552","8544256","2912256","12800","c:\windows\system32\svchost.exe","Microsoft Corporation","0.234375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4408","Microsoft.Win32.SafeHandles.SafeProcessHandle","212","14220",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12800","12800","2912256","2912256","140480","140480","3674112","3674112","10174464","10174464","114438144","2203432660992","True","Normal","2912256","2912256","00:00:00.1406250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:11:23",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","00:00:00.0937500","111816704","2203430039552","False",,,,"8544256","8544256",,
"svchost","2","349","2203452977152","38830080","8409088","17032","c:\windows\system32\svchost.exe","Microsoft Corporation","2.953125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3168","Microsoft.Win32.SafeHandles.SafeProcessHandle","349","14328",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17032","17032","8409088","8409088","185144","185144","9699328","9699328","40153088","40153088","142897152","2203461120000","True","Normal","8409088","8409088","00:00:00.7031250","svchost","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:09",,"System.Diagnostics.ProcessThreadCollection","00:00:02.9531250","00:00:02.2500000","134754304","2203452977152","False",,,,"38830080","38830080",,
"System","0","5488","6111232","1511424","200704","272",,,"3880.984375",,,,,"Process","8",,,,,,"5488","4",".","0","",,,,,"272","272","200704","200704","0","0","307200","307200","5017600","5017600","14606336","14606336",,,"200704","200704","01:04:40.9843750","System",,"True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:05",,"System.Diagnostics.ProcessThreadCollection","01:04:40.9843750","00:00:00","6111232","6111232","False",,,,"1511424","1511424",,
"SystemSettings","2","779","2203869990912","49692672","29593600","40480","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.65625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"4344","Microsoft.Win32.SafeHandles.SafeProcessHandle","779","916",".","265782","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","40480","40480","29593600","29593600","747928","747928","30793728","30793728","66433024","66433024","553865216","2203872088064","True","Normal","29593600","29593600","00:00:00.2968750","SystemSettings","255","False","2","System.Diagnostics.ProcessStartInfo","03/03/2019 19:02:46",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6562500","00:00:00.3593750","551768064","2203869990912","False",,,,"49692672","49692672",,
"taskhostw","2","318","2203481690112","7213056","5742592","19416","c:\windows\system32\taskhostw.exe","Microsoft Corporation","0.109375","10.0.17134.641 (WinBuild.160101.0800)","10.0.17134.641","Processus h?te pour T?ches Windows","Syst?me d?exploitation Microsoft? Windows?","Process","8",,"False",,"4240","Microsoft.Win32.SafeHandles.SafeProcessHandle","318","6868",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19416","19416","5742592","5742592","252224","252224","6434816","6434816","14409728","14409728","198238208","2203516461056","True","Normal","5742592","5742592","00:00:00.0625000","taskhostw","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0468750","163467264","2203481690112","False",,,,"7213056","7213056",,
"taskhostw","2","315","2203521478656","35446784","7630848","33976","c:\windows\system32\taskhostw.exe","Microsoft Corporation","0.65625","10.0.17134.641 (WinBuild.160101.0800)","10.0.17134.641","Processus h?te pour T?ches Windows","Syst?me d?exploitation Microsoft? Windows?","Process","8",,"False",,"3424","Microsoft.Win32.SafeHandles.SafeProcessHandle","315","13632",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","33976","33976","7630848","7630848","193584","193584","9138176","9138176","36438016","36438016","207912960","2203526135808","True","Normal","7630848","7630848","00:00:00.4218750","taskhostw","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:09",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6562500","00:00:00.2343750","203255808","2203521478656","False",,,,"35446784","35446784",,
"TeamViewer","2","505","271323136","108904448","19247104","44760","C:\Program Files (x86)\TeamViewer\TeamViewer.exe","TeamViewer GmbH","8.625","13.2.26558.0","13.2.26558.0","TeamViewer 13","TeamViewer","Process","8",,"False",,"4652","Microsoft.Win32.SafeHandles.SafeProcessHandle","505","4992",".","0","","System.Diagnostics.ProcessModule (TeamViewer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","44760","44760","19247104","19247104","431136","431136","23449600","23449600","111161344","111161344","299012096","299012096","True","Normal","19247104","19247104","00:00:05.4687500","TeamViewer","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:09",,"System.Diagnostics.ProcessThreadCollection","00:00:08.6250000","00:00:03.1562500","271323136","271323136","False",,,,"108904448","108904448",,
"TeamViewer_Service","0","471","155074560","16134144","8728576","31624","C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe","TeamViewer GmbH","9.75","13.2.26558.0","13.2.26558.0","TeamViewer 13","TeamViewer","Process","8",,"False",,"3776","Microsoft.Win32.SafeHandles.SafeProcessHandle","471","4332",".","0","","System.Diagnostics.ProcessModule (TeamViewer_Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31624","31624","8728576","8728576","202960","202960","9625600","9625600","31834112","31834112","208834560","208834560","True","Normal","8728576","8728576","00:00:04.8750000","TeamViewer_Service","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:09.7500000","00:00:04.8750000","155074560","155074560","False",,,,"16134144","16134144",,
"tmInstall","0","160","4395790336","4521984","1744896","7880","C:\Program Files\Thrustmaster\FFB Racing wheel\drivers\amd64\tmInstall.EXE","Thrustmaster?","6.78125","1.3.6.0","1.3.6.0","Thrustmaster? Install Service","Thrustmaster? Install Service","Process","8",,"False",,"4320","Microsoft.Win32.SafeHandles.SafeProcessHandle","160","3632",".","0","","System.Diagnostics.ProcessModule (tmInstall.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7880","7880","1744896","1744896","135232","135232","2043904","2043904","6828032","6828032","102395904","4397363200","True","Normal","1744896","1744896","00:00:05.1250000","tmInstall","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:06.7812500","00:00:01.6562500","100823040","4395790336","False",,,,"4521984","4521984",,
"tmSHInstall","0","54","4354277376","2637824","876544","5432","C:\Program Files\Thrustmaster\TH8 Shifter\drivers\amd64\tmSHInstall.EXE","Thrustmaster?","0.015625","1, 0, 0, 0","1, 0, 0, 0","Thrustmaster? Shifter Install Service","Thrustmaster? Shifter Install Service","Process","8",,"False",,"4836","Microsoft.Win32.SafeHandles.SafeProcessHandle","54","4084",".","0","","System.Diagnostics.ProcessModule (tmSHInstall.EXE)","1413120","204800","System.Diagnostics.ProcessModuleCollection","5432","5432","876544","876544","49480","49480","917504","917504","3964928","3964928","60358656","4355325952","True","Normal","876544","876544","00:00:00.0156250","tmSHInstall","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","59310080","4354277376","False",,,,"2637824","2637824",,
"tv_w32","2","182","90718208","6836224","1560576","11408","C:\Program Files (x86)\TeamViewer\tv_w32.exe","TeamViewer GmbH","0.15625","13.2.26558.0","13.2.26558.0","TeamViewer 13","TeamViewer","Process","8",,"False",,"4880","Microsoft.Win32.SafeHandles.SafeProcessHandle","182","12520",".","0","","System.Diagnostics.ProcessModule (tv_w32.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11408","11408","1560576","1560576","176600","176600","1929216","1929216","7933952","7933952","97271808","97271808","True","Normal","1560576","1560576","00:00:00.0781250","tv_w32","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:11",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1562500","00:00:00.0781250","90718208","90718208","False",,,,"6836224","6836224",,
"tv_x64","2","163","4425216000","6389760","1699840","10256","C:\Program Files (x86)\TeamViewer\tv_x64.exe","TeamViewer GmbH","0.0625","13.2.26558.0","13.2.26558.0","TeamViewer 13","TeamViewer","Process","8",,"False",,"4076","Microsoft.Win32.SafeHandles.SafeProcessHandle","163","4796",".","0","","System.Diagnostics.ProcessModule (tv_x64.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10256","10256","1699840","1699840","184552","184552","1851392","1851392","7565312","7565312","135491584","4430458880","True","Normal","1699840","1699840","00:00:00.0625000","tv_x64","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:11",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00","130248704","4425216000","False",,,,"6389760","6389760",,
"UnrealCEFSubProcess","2","440","5006041088","29130752","36171776","27392","C:\Program Files (x86)\Epic Games\Launcher\Engine\Binaries\Win64\UnrealCEFSubProcess.exe","","0.515625","","","","","Process","8",,"False",,"4144","Microsoft.Win32.SafeHandles.SafeProcessHandle","440","10856",".","0","","System.Diagnostics.ProcessModule (UnrealCEFSubProcess.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","27392","27392","36171776","36171776","644176","644176","449273856","449273856","128053248","128053248","1088548864","5383516160","True","Normal","36171776","36171776","00:00:00.2500000","UnrealCEFSubProcess","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:34",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5156250","00:00:00.2656250","711073792","5006041088","False",,,,"29130752","29130752",,
"upc","2","928","453070848","70021120","90836992","51152","G:\Games 2\Ubisoft\upc.exe","Ubisoft","101.4375","3.0","84.0.5994","Uplay launcher","Uplay","Process","8",,"False",,"4932","Microsoft.Win32.SafeHandles.SafeProcessHandle","928","13492",".","0","","System.Diagnostics.ProcessModule (upc.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","51152","51152","90836992","90836992","685608","685608","142057472","142057472","181039104","181039104","581443584","581443584","True","Normal","90836992","90836992","00:00:59.3750000","upc","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:32:58",,"System.Diagnostics.ProcessThreadCollection","00:01:41.4375000","00:00:42.0625000","453070848","453070848","False",,,,"70021120","70021120",,
"UplayWebCore","2","320","344297472","52252672","51490816","36840","G:\Games 2\Ubisoft\UplayWebCore.exe","","2.765625","","","","","Process","8",,"False",,"4416","Microsoft.Win32.SafeHandles.SafeProcessHandle","320","13564",".","0","","System.Diagnostics.ProcessModule (UplayWebCore.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","36840","36840","51490816","51490816","450024","450024","68116480","68116480","77844480","77844480","353320960","353320960","True","Normal","51490816","51490816","00:00:00.5468750","UplayWebCore","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:33:08",,"System.Diagnostics.ProcessThreadCollection","00:00:02.7656250","00:00:02.2187500","344297472","344297472","False",,,,"52252672","52252672",,
"vmcompute","0","132","2203384283136","5771264","1875968","8680","C:\WINDOWS\system32\vmcompute.exe","Microsoft Corporation","0.046875","10.0.17134.1 (WinBuild.160101.0800)","10.0.17134.1","Service de calcul h?te Hyper-V","Syst?me d'exploitation Microsoft? Windows?","Process","8",,"False",,"4380","Microsoft.Win32.SafeHandles.SafeProcessHandle","132","6460",".","0","","System.Diagnostics.ProcessModule (vmcompute.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8680","8680","1875968","1875968","60120","60120","2023424","2023424","9670656","9670656","68726784","2203386949632","True","Normal","1875968","1875968","00:00:00.0312500","vmcompute","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:17",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","66060288","2203384283136","False",,,,"5771264","5771264",,
"vmms","0","622","2203514073088","12308480","42770432","25648","C:\WINDOWS\system32\vmms.exe","Microsoft Corporation","0.625","10.0.17134.1 (WinBuild.160101.0800)","10.0.17134.1","Service de gestion d?ordinateurs virtuels","Syst?me d?exploitation Microsoft? Windows?","Process","8",,"False",,"4488","Microsoft.Win32.SafeHandles.SafeProcessHandle","622","4216",".","0","","System.Diagnostics.ProcessModule (vmms.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25648","25648","42770432","42770432","247160","247160","60751872","60751872","38481920","38481920","433164288","2203751387136","True","Normal","42770432","42770432","00:00:00.4218750","vmms","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6250000","00:00:00.2031250","195850240","2203514073088","False",,,,"12308480","12308480",,
"wininit","0","159","2203387326464","13602816","1789952","10920",,,"0.0625",,,,,"Process","13",,,,,,"159","880",".","0","",,,,,"10920","10920","1789952","1789952","75472","75472","2199552","2199552","14438400","14438400","81743872","2203399966720",,,"1789952","1789952","00:00:00.0468750","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:13",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","69103616","2203387326464","False",,,,"13602816","13602816",,
"winlogon","2","259","2203439697920","11005952","2764800","12632","C:\WINDOWS\System32\WinLogon.exe","Microsoft Corporation","0.234375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Windows Log-on Application","Microsoft? Windows? Operating System","Process","13",,"False",,"1684","Microsoft.Win32.SafeHandles.SafeProcessHandle","259","5232",".","0","","System.Diagnostics.ProcessModule (WinLogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12632","12632","2764800","2764800","182016","182016","4702208","4702208","37859328","37859328","149471232","2203467694080","True","High","2764800","2764800","00:00:00.1718750","winlogon","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 03:18:50",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2343750","00:00:00.0625000","121475072","2203439697920","False",,,,"11005952","11005952",,
"WinStore.App","2","1095","5376749568","122179584","69750784","123936","C:\Program Files\WindowsApps\Microsoft.WindowsStore_11811.1001.18.0_x64__8wekyb3d8bbwe\WinStore.App.exe","Microsoft Corporation","2.140625","11811.1001.18.0","11811.1001.18.0","Store","Windows Store","Process","8",,"False",,"3968","Microsoft.Win32.SafeHandles.SafeProcessHandle","1095","13740",".","265826","Microsoft Store","System.Diagnostics.ProcessModule (WinStore.App.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","123936","123936","69750784","69750784","1195640","1195640","79093760","79093760","134373376","134373376","1100656640","5395623936","True","Normal","69750784","69750784","00:00:00.6718750","WinStore.App","255","False","2","System.Diagnostics.ProcessStartInfo","03/03/2019 19:02:36",,"System.Diagnostics.ProcessThreadCollection","00:00:02.1406250","00:00:01.4687500","1081782272","5376749568","False",,,,"122179584","122179584",,
"X56_Profiler","2","410","5222739968","32428032","53886976","25296","C:\Program Files\Logitech\X56\X56_Profiler.exe","Logitech","0.390625","8.0.134.0","8.0.134.0","X56 H.O.T.A.S. Profiler","X56 H.O.T.A.S. Profiler","Process","8",,"False",,"4592","Microsoft.Win32.SafeHandles.SafeProcessHandle","410","11280",".","0","","System.Diagnostics.ProcessModule (X56_Profiler.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25296","25296","53886976","53886976","592664","592664","55468032","55468032","55181312","55181312","960061440","5255028736","True","Normal","53886976","53886976","00:00:00.2187500","X56_Profiler","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:28",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3906250","00:00:00.1718750","927772672","5222739968","False",,,,"32428032","32428032",,
